x_m,y_m,A_Wb_per_m,Bx_T,By_T,weight,region_id,r_m
9.608420627110447754e-02,-3.449134955931328766e-02,4.584198600651287654e-04,5.200261370171100489e-02,1.447631307133790957e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.020873542079081125e-01
5.953419061763379899e-02,8.259544653801006997e-02,5.003110630321758612e-04,-1.246340356043656450e-01,9.013671601224500229e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.018151641029470394e-01
5.896817428669248740e-02,-8.595409348359293877e-02,1.310811719257155676e-04,1.240206337912163337e-01,8.460053428806132980e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.042369980635089871e-01
8.136869821143709325e-02,6.005511501835189558e-02,6.061582138740591753e-04,-9.210107803959706463e-02,1.264370598815724722e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.011310134849414122e-01
2.831975564327694414e-02,-9.628934759248918007e-02,7.251448205999387435e-04,1.492845156417957897e-01,4.433178785255921517e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.003675595971234014e-01
-1.026104406073024694e-01,-3.403386738895237094e-03,3.692048150344970706e-04,4.698539488351399090e-03,-1.525273172641255504e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.026668669187836697e-01
-8.216578199223242840e-02,5.802666733612681094e-02,6.904946570322844203e-04,-8.981225391927874502e-02,-1.271909578191161294e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.005898098841656735e-01
-8.932014942241651989e-02,4.543836095165247613e-02,7.493512977961776797e-04,-6.980590739182480908e-02,-1.391880344762257971e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.002134409089692479e-01
1.260828789563274779e-02,-9.934942353572064067e-02,7.596013824866455939e-04,1.545312743445342585e-01,1.921581838761588293e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.001462774172817705e-01
-8.542467512599849488e-03,1.018527204056011298e-01,4.393637776183391473e-04,-1.539473621860909525e-01,-1.353370044987365489e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.022103243573044412e-01
-8.661496256267230825e-03,-1.020439134488401317e-01,4.085429928718816816e-04,1.537913946162261236e-01,-1.377761824109718924e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.024108480062132231e-01
6.662822736023649162e-02,-8.018423906060175022e-02,1.286281071129885794e-04,1.160523125166672692e-01,9.628629372635079398e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.042536947781473045e-01
-5.403714547639509175e-02,8.633398075102344249e-02,4.948240797273293842e-04,-1.304523755091264170e-01,-8.148697355832695832e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.018507207807346493e-01
-6.131607982607877039e-02,8.207223201850021022e-02,4.026302135484119849e-04,-1.223890983745268141e-01,-9.116520007795654579e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.024476105809042081e-01
-8.090284101064662559e-02,-6.044157194007413608e-02,6.284364833643616777e-04,9.311484075689166473e-02,-1.257045458959232809e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.009873917980909364e-01
-5.766887484060123636e-02,8.441901683088366692e-02,4.354248157690426054e-04,-1.279573266518277130e-01,-8.659305439491857270e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.022363415233250028e-01
1.020964353841474909e-01,-7.939998390216496463e-03,4.093442717338572744e-04,1.265984395356922754e-02,1.540318046073517744e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.024047151872707756e-01
6.867697618503586232e-02,7.382935697152633037e-02,6.525441589306927356e-04,-1.148653184424024976e-01,1.061739588474776841e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.008330353046512501e-01
-2.440674957125482311e-02,-1.000477454084752887e-01,3.214196593483118771e-04,1.477820197555861914e-01,-3.555633679616635595e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.029817497712727514e-01
-8.691377061797254944e-02,5.258095348676118663e-02,5.363487432203397319e-04,-8.003456738328278142e-02,-1.313347673517023528e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.015812984392820834e-01
-1.026502648103535115e-01,1.633964431945499063e-02,1.752701840648518145e-04,-2.352105487445670454e-02,-1.483048494768421099e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.039425843536805616e-01
-3.977952917121395371e-02,9.259219185827785581e-02,6.615002746459426857e-04,-1.435520138905792831e-01,-6.217840927379063298e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.007756167641934986e-01
-3.474860824896881806e-02,9.501626922155527455e-02,5.996497114504043989e-04,-1.470134906039561595e-01,-5.341545732562128640e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.011709305681398607e-01
7.402691471256089839e-02,-7.352715945056093050e-02,1.159602841364474241e-04,1.059073270724754101e-01,1.063364188672514254e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.043370848678885354e-01
-5.374324780858913408e-02,8.585469022696076702e-02,5.812974986356778204e-04,-1.304523755091264170e-01,-8.148697355832695832e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.012885211610023151e-01
1.967498486814356004e-03,-1.018777457393464092e-01,4.877320901523849047e-04,1.544792781077367616e-01,3.043476919035614792e-03,2.039735099337748547e+00,3.000000000000000000e+00,1.018967424760307688e-01
-9.424162053407102169e-02,3.550540672844401668e-02,6.720637879503115310e-04,-5.484399885079893622e-02,-1.457514883679861539e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.007080778678655641e-01
-3.191248538116019107e-02,9.535297414353237355e-02,6.965264274036564581e-04,-1.475283598948461672e-01,-4.989936547297958019e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.005514614574045673e-01
-5.368819798350610815e-04,-1.034660180022227566e-01,2.474005759826622777e-04,1.526483929778936766e-01,-2.618093388955244905e-04,2.039735099337748547e+00,3.000000000000000000e+00,1.034674109248731322e-01
-2.408368572567095439e-02,-1.010136618032137779e-01,1.901590870552110420e-04,1.462601502661562969e-01,-3.404108139263525151e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.038449988638207588e-01
-1.033106814189904965e-01,1.805155235145801049e-02,3.503524520324109964e-05,-2.677021782101571268e-02,-1.483772230896187871e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.048759049427158835e-01
-4.515428350233072902e-02,-9.286724518547048723e-02,2.786260900875728438e-04,1.370063373619347102e-01,-6.720518879297286696e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.032629388839342854e-01
-8.227858370545830524e-02,-5.701539496720711697e-02,7.666555208677441023e-04,8.790952513621475006e-02,-1.285445911072145286e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.001025504162742913e-01
-3.563091143279188688e-02,9.406474146252599700e-02,6.909804744769925278e-04,-1.461831108773851695e-01,-5.561414822411069048e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.005869645428438125e-01
7.720472758272475811e-02,6.722409765999608211e-02,4.148792030275373784e-04,-1.007529966313242681e-01,1.171099945487239502e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.023701580897647678e-01
3.860839013815035858e-02,-9.697465205431736457e-02,1.099469679924173224e-04,1.401432486434681379e-01,5.571826863698857435e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.043776361588800577e-01
4.844410438217122000e-02,-9.183713540763577265e-02,1.920398773324402263e-04,1.346132913133959441e-01,7.098120261150382693e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.038310680349149168e-01
5.886025454065924034e-02,-8.468383008175238424e-02,2.988101705857409474e-04,1.250098668457796935e-01,8.638796755871012978e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.031304060008798040e-01
-8.708598014851996749e-02,-5.002039761921362598e-02,7.156009730858960876e-04,7.803046661121902650e-02,-1.347635007353842340e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.004291198627800669e-01
-6.835604017368572538e-02,7.443133133321792883e-02,6.175285910009436054e-04,-1.156582600825873525e-01,-1.053166015356242907e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.010572674885968220e-01
1.003767664664277498e-01,-2.429853917683718820e-02,2.766612451499415111e-04,3.648808002785039473e-02,1.481990526932678298e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.032759132246433703e-01
9.839646102181710818e-02,3.537951035372251252e-02,8.201766791896993980e-05,-5.053871154126847454e-02,1.413857078311410720e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.045637283884193330e-01
4.099462473221097275e-02,-9.355233298776371997e-02,4.503549240047853152e-04,1.418158631516266144e-01,6.128149850502795370e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.021400913666530297e-01
-9.145510523195173047e-02,-5.157821563656163344e-02,1.689386661996591940e-05,7.321446934595358946e-02,-1.318356333887595877e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.049968980553188380e-01
4.107712387045076019e-02,9.554107450686881442e-02,1.672704160088523285e-04,-1.384494668824934049e-01,5.967787465587185564e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.039972452683022436e-01
-2.929154657868694722e-02,-9.800638783226420236e-02,4.271490381670842249e-04,1.478300810857954006e-01,-4.493021970248601421e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.022900129870925878e-01
-7.158849377527784497e-02,-7.137348214200123220e-02,6.124516918755660297e-04,1.108288040280840520e-01,-1.103774510814228005e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.010894969523914722e-01
-8.400874424118310799e-03,1.036508466489409613e-01,1.680175700954471556e-04,-1.495514119517853679e-01,-1.259891865569281316e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.039907337320594150e-01
-1.033906985790387506e-01,-1.867828112389073071e-03,2.565025301735284835e-04,2.067795154892387854e-03,-1.526072716487062442e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.034075690388236435e-01
-4.812636386959919660e-02,-9.328414121638858858e-02,2.109000459676781402e-05,1.338613584100297738e-01,-6.941407609282410074e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.049670324520427245e-01
3.016240967796592412e-02,9.783722251156362626e-02,4.131605942106254554e-04,-1.473864665664689766e-01,4.635399978592640025e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.023811167469795835e-01
-9.246065827425900552e-02,-4.191947596164335987e-02,5.457789341512071443e-04,6.373432942626310049e-02,-1.399725364825242790e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.015195340484189579e-01
-5.158493189871702495e-02,8.906757644885186787e-02,3.297151105577012420e-04,-1.318128840723677420e-01,-7.565446294510780323e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.029273451200765355e-01
9.377853366597427298e-02,4.236200859994397605e-02,3.333550789463537089e-04,-6.327419322598346052e-02,1.387799667786306368e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.029026391749113395e-01
-1.246516678503579957e-03,-1.028384488578440725e-01,3.419971582861053858e-04,1.519998771313711694e-01,-1.532934885653190228e-03,2.039735099337748547e+00,3.000000000000000000e+00,1.028460031664682472e-01
9.634373298509127381e-02,-3.299053631757945665e-02,4.971338447875832834e-04,4.980431572578106203e-02,1.455300175714634159e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.018356046381818925e-01
3.358224726635199164e-02,-9.764385994141233649e-02,2.794538207784289289e-04,1.445251556040265395e-01,4.910994926322446996e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.032574002951679726e-01
-7.376268864871078634e-02,7.074950548718224319e-02,4.396856073253580703e-04,-1.069471992602858967e-01,-1.115149492044453794e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.022077627353591839e-01
7.883548838250239998e-02,6.174839959622509949e-02,7.606867242731100206e-04,-9.637284709295251828e-02,1.223190921435870770e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.001393982466579624e-01
-6.901793419615884217e-02,-7.884334730889300258e-02,4.863368575352988200e-05,1.132109317782431374e-01,-9.952193534812227294e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.047842958442534861e-01
1.380480969005003396e-02,-9.987261521146610643e-02,6.543194439969808856e-04,1.542189585981991462e-01,2.152995813264188193e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.008221802965799246e-01
7.019200435781669523e-02,-7.279380488117219439e-02,6.074021244793855086e-04,1.132691885104844809e-01,1.078873580218498995e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.011229721915150592e-01
-9.663455041764781872e-02,-4.075717173287370793e-02,3.480903463924805183e-05,5.834427571175531541e-02,-1.383375044417292365e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.048779451652437633e-01
8.686097557807474778e-02,-5.815175377821778235e-02,8.707128713410099456e-05,8.423600948486230366e-02,1.250989464322365685e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.045296873900298518e-01
1.015523681571590953e-01,-1.923888419396288171e-02,2.638818407995089993e-04,2.822175746576596408e-02,1.492973616384920543e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.033586868306476531e-01
5.138092021230518391e-02,-8.622352686859705018e-02,7.246303353127935692e-04,1.344533688723718590e-01,7.990360419948974724e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.003717866111934337e-01
-6.281769498314808409e-02,8.081107108105391179e-02,4.173502867049464935e-04,-1.211383125643305664e-01,-9.479493027181838671e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.023547361496427027e-01
-6.022007128722848407e-02,-8.115492760445855436e-02,6.175716199377403841e-04,1.260904135618199085e-01,-9.258478065194034046e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.010573068131334629e-01
-1.046987803563915603e-01,-1.379161694881627883e-04,6.174971039983548229e-05,1.076469946947547756e-03,-1.507537634624416256e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.046988711925096599e-01
-8.198416208819191142e-02,6.241666051427419148e-02,3.127045133160460478e-04,-9.129560993418671389e-02,-1.215276679623306794e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.030400036056728641e-01
-4.373710439680193046e-02,-9.299906013812836436e-02,3.537099588592363796e-04,1.380509407376323550e-01,-6.514093609865460877e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.027704212679502738e-01
1.259509064945276390e-02,-1.036656050296246162e-01,1.023470856520064575e-04,1.496794894416240140e-01,1.825772929696674318e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.044279367536583292e-01
9.772319775972078057e-03,1.013643629676413971e-01,4.974426441193586113e-04,-1.538343175086039072e-01,1.440443752055964657e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.018343375961154179e-01
-7.563511225987239184e-02,6.590713876427654883e-02,7.323250734679953924e-04,-1.026520024821786087e-01,-1.170891662162747565e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.003215886370281834e-01
9.124032764403858242e-02,4.650176750442977514e-02,4.089117224418019943e-04,-6.998211163653318689e-02,1.377052779013917261e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.024070884735405057e-01
-9.847274756661687778e-02,-1.924888821473510342e-02,7.299663085483253143e-04,3.016565915421899613e-02,-1.527750476034788751e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.003364425860415743e-01
6.425402653061228209e-02,-7.813766245376929653e-02,6.008219042656192787e-04,1.210178996138386864e-01,9.907024996799641825e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.011636012562612125e-01
9.825076855854179836e-02,-3.202507401803970921e-02,2.669880359591517930e-04,4.722301139198141484e-02,1.451866443493278203e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.033383708416436564e-01
4.704068099100867928e-02,-8.892428360223382511e-02,6.889618491386340603e-04,1.378772947897186907e-01,7.241430923651324958e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.005999695937745131e-01
-7.694229635932320344e-02,6.768977294049598192e-02,3.977252349590381514e-04,-1.019042131845794702e-01,-1.161383851827613167e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.024793751434005529e-01
6.339730028231442549e-02,8.360634777420342112e-02,2.741402483317216559e-05,-1.200777793607445271e-01,9.123411544237604309e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.049249211161342454e-01
-9.222671508313799726e-02,4.974029654052305321e-02,4.855787276184653353e-05,-7.131973154004693505e-02,-1.328589435126880380e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.047848465903609694e-01
9.990152390223158707e-02,1.022331843325420889e-02,7.165807220171404928e-04,-1.515407687037567501e-02,1.549782029789572857e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.004232578528294062e-01
-1.907872486052535066e-02,1.012708432913823758e-01,3.106814865013637060e-04,-1.499802156925157393e-01,-2.807768870235018838e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.030523238129609220e-01
5.230711581400031285e-02,8.578826315640478151e-02,7.081573900141078723e-04,-1.332577569749496815e-01,8.053074828155243337e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.004771638740455247e-01
4.245182836675041177e-02,-9.288620139108941243e-02,4.523174816864943882e-04,1.397421026178393977e-01,6.426928212775945282e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.021273917249728574e-01
-5.599484734858133778e-02,8.637698977291577429e-02,3.280361132660522192e-04,-1.271105413028569275e-01,-8.328954742539231015e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.029388521979010679e-01
-3.097777669036293723e-03,1.042396511213166399e-01,1.236699282650459094e-04,-1.500116997883374492e-01,-4.587352685277656938e-03,2.039735099337748547e+00,3.000000000000000000e+00,1.042856705994672506e-01
9.864837046738218762e-02,3.265742647490312012e-02,1.798808236112061916e-04,-4.640797172147572563e-02,1.428116554733416255e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.039134664027410171e-01
5.041090129909418099e-02,9.052773064619104582e-02,2.246527795127171143e-04,-1.324589258683474546e-01,7.459994030249769703e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.036172234029475170e-01
5.989335660337554573e-02,8.309120035419613470e-02,4.059494782151079335e-04,-1.257815961264293347e-01,8.972281105076429508e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.024273486014368739e-01
6.390963685297720853e-02,-8.090195676793530966e-02,3.034460253224596999e-04,1.195645663150015914e-01,9.493338788131183703e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.030997977280280337e-01
9.050662550096801040e-02,-4.286806682658103607e-02,7.596735587329871663e-04,6.666205450567500024e-02,1.407315886872650412e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.001454962193542159e-01
6.146883937616648939e-03,-1.013278270626370714e-01,5.467194742360016865e-04,1.535471792490804288e-01,8.634452914399766768e-03,2.039735099337748547e+00,3.000000000000000000e+00,1.015141010863920140e-01
-9.915346531185185996e-02,-3.243988287257078967e-02,1.178515393013748188e-04,4.640691363750585469e-02,-1.428233790090213950e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.043252399188936558e-01
-4.592695912903267674e-03,-1.029740726829587172e-01,3.067646733697598055e-04,1.524975037118973809e-01,-6.206280023658094364e-03,2.039735099337748547e+00,3.000000000000000000e+00,1.030764400853253354e-01
-9.856418872100526640e-02,1.775142457006296734e-02,7.590049311027393698e-04,-2.786989945153577758e-02,-1.532022737231504006e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.001499494383126382e-01
-8.611829969930979989e-02,-5.278957437670714348e-02,6.247475957288242763e-04,8.143193395291110914e-02,-1.335761244099386014e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.010103989991824464e-01
-9.025019502893809331e-02,5.166314027594660213e-02,1.680985543050902606e-04,-7.402207744295721814e-02,-1.306450959492829189e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.039912388902714119e-01
1.430227430186624925e-02,1.012276629012547197e-01,4.358359519841495822e-04,-1.530396385231245215e-01,2.121188166048329493e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.022330415602308445e-01
-9.173126585666824262e-02,-4.023757630737426899e-02,7.564541708972377047e-04,6.266563534931023083e-02,-1.433149793798482452e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.001682967947369884e-01
-2.344080976640929362e-02,9.771097116424559692e-02,7.070658913579198684e-04,-1.513971995746484778e-01,-3.643727643786277143e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.004833590619114564e-01
9.300281443188787578e-02,-4.688297584737782797e-02,1.440813437379530099e-04,6.836705082620653240e-02,1.335844595398279488e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.041515094300509148e-01
9.428807130034050354e-02,-3.936710304255040815e-02,4.445284159301484198e-04,5.959686045648673186e-02,1.425556685459999640e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.021763631741748612e-01
-5.475577491950103619e-03,1.017421044337839392e-01,4.888539118862681322e-04,-1.542902192739801226e-01,-8.254582090827078389e-03,2.039735099337748547e+00,3.000000000000000000e+00,1.018893407746136459e-01
-1.846827320650919549e-02,-1.032739127482988628e-01,2.933649350219249223e-05,1.483926389853741368e-01,-2.677300425992010235e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.049122403229170858e-01
-2.951988436267050098e-02,9.732835832277117460e-02,5.171233509086874992e-04,-1.478269917791292243e-01,-4.493801370335537282e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.017066020796643239e-01
-9.662988384809695352e-03,1.007808746896737967e-01,5.883501729468279366e-04,-1.557429183598683653e-01,-1.461880354196290477e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.012430641957299676e-01
5.056834494903672539e-02,9.159335758604779387e-02,7.261670122787003835e-05,-1.318643468217842174e-01,7.323041344634254046e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.046255258757172735e-01
5.031650934715704848e-02,-9.186703952124124217e-02,5.495509437904613461e-05,1.318386141681935908e-01,7.167762159610910344e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.047439929699065936e-01
-4.579584400459640187e-02,9.037907260464132786e-02,5.765397213912742350e-04,-1.372321735956973099e-01,-6.947077122746715683e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.013194753883396165e-01
-3.367590329284267381e-02,9.696142294160699227e-02,3.730837078806001849e-04,-1.430471961900292022e-01,-5.113960594105491225e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.026429929486181863e-01
6.796598735239747779e-02,-7.796852303703075138e-02,2.525719451160571847e-04,1.152569720171181533e-01,9.999094980211704897e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.034333892965044882e-01
6.737907158698223931e-02,-7.958238738298420434e-02,1.253571867782335176e-04,1.148055315634365359e-01,9.673317503579614840e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.042750961135929244e-01
6.067255632686373995e-02,8.365172348907570776e-02,2.670258761956162234e-04,-1.235621962735146684e-01,8.962268251447831624e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.033381339773910973e-01
-1.024194556545022783e-01,-9.768093559737209969e-03,3.362945654362031788e-04,1.379235867633764150e-02,-1.513448578844840131e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.028842094218366393e-01
7.806014696142168918e-02,-6.250456281984212437e-02,7.825642187128149189e-04,9.819924239176780478e-02,1.208638715686556064e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.000010345793399397e-01
3.509198202834504232e-02,9.380320574504344422e-02,7.588600696891451697e-04,-1.455374142893653411e-01,5.538723323771774232e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.001523270359937351e-01
2.619024421679127124e-03,1.010416198266505250e-01,6.145419454255860413e-04,-1.563555613109012810e-01,4.127701662212684974e-03,2.039735099337748547e+00,3.000000000000000000e+00,1.010755570160992434e-01
-7.008137919779415526e-02,7.558600482653822505e-02,3.070347424942780038e-04,-1.114699736176669037e-01,-1.032751881743471101e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.030759129763228199e-01
-9.864453450134373635e-02,1.989848242032474235e-02,6.840776106510495320e-04,-3.142886856448866284e-02,-1.532278351539441696e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.006314751438076166e-01
-1.047184297450606677e-01,4.274816944893085509e-03,4.557224444897106479e-05,-5.377521144817147547e-03,-1.505679006990928159e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.048056467380625023e-01
7.005311882212736374e-02,7.702827702568412760e-02,1.489690100827666423e-04,-1.118239394618985305e-01,1.011696590556265124e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.041191380979147041e-01
9.365807925870357764e-02,4.703426046144323913e-02,4.553177949735266012e-05,-6.751442195414228409e-02,1.348766215593154294e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.048048542176577003e-01
-7.642354189857798741e-02,-6.685428778792538995e-02,5.431192811754762418e-04,1.019120580424875550e-01,-1.161102193413083850e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.015384338659724162e-01
6.562505626738782127e-02,7.583823390913775608e-02,7.373502643093106639e-04,-1.182363429854478010e-01,1.013287402156629047e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.002900081391706194e-01
-9.219608576037569003e-02,-3.911681081594250292e-02,7.589028107222931105e-04,6.134114328241824232e-02,-1.431328922424981442e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.001511014315109027e-01
1.261610032060649957e-02,1.037780030146379373e-01,8.514003938149563807e-05,-1.496799737875776637e-01,1.825786155349340412e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.045420484637918646e-01
-8.368321296415694166e-02,6.144825292717612242e-02,1.937680907793955893e-04,-8.921609315270118135e-02,-1.229610705825229661e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.038208453048165697e-01
3.451759941933901094e-02,-9.443523866475649065e-02,6.973560565694766379e-04,1.463356473151583570e-01,5.319278479936501852e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.005459047964832459e-01
-1.031615750189470437e-01,3.849658369705181993e-03,2.832757633591933893e-04,-6.571102638719107658e-03,-1.520518487298388732e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.032333784681741390e-01
1.043267442717949189e-01,-1.119465268674986642e-02,2.728841303415471307e-05,1.610491724349956064e-02,1.497968686215758460e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.049256394744842585e-01
8.034787635666963690e-02,-6.191720365962226358e-02,5.584989515438315132e-04,9.426707165619116480e-02,1.215359738538639017e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.014372778817226178e-01
-7.022982268761512881e-02,-7.197431652345076536e-02,6.950226733090597662e-04,1.111409537116739982e-01,-1.090769871863131318e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.005610771310238988e-01
-4.148854625555434923e-04,-1.020349254273720113e-01,4.663699683384553256e-04,1.538038163379235879e-01,-6.006744878229141596e-04,2.039735099337748547e+00,3.000000000000000000e+00,1.020357689093212422e-01
-9.791652665438849157e-02,2.821261112211696787e-02,4.872722562919870560e-04,-4.294117706025055853e-02,-1.483163281290475477e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.018999392462398290e-01
8.206553840952965362e-02,-6.091361231624040085e-02,4.406165651590478270e-04,9.187156666795848192e-02,1.242392748106166817e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.022018628003385360e-01
-9.510012958279676076e-02,-3.819117181139693173e-02,3.975676183301494896e-04,5.671886322453736917e-02,-1.437224996176746095e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.024821947998401095e-01
-9.284979450868999229e-02,-4.452652407664173945e-02,3.225227327145595985e-04,6.607939008359001165e-02,-1.368557251830755661e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.029742476867576556e-01
-2.946430660159542799e-03,1.030509690050302046e-01,3.043342065144503060e-04,-1.519481355617451346e-01,-4.095610379919442656e-03,2.039735099337748547e+00,3.000000000000000000e+00,1.030930825347211310e-01
-9.729705578086596252e-02,3.376444248494256395e-02,3.201903100368329400e-04,-4.890686198881374902e-02,-1.438737586640141952e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.029890996171145129e-01
8.231061346215080843e-02,5.814550349336122109e-02,6.612884416781581332e-04,-9.019347785416757801e-02,1.277894308965867864e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.007766672648588990e-01
